target_id,target_path,target_line,source_id,source_path,source_line,method,score,exact_shared_shingles,target_preview,source_preview
315aac828154028f,docs\thesis\chapters\02-literature-review.md,115,3f6c0ad59351b7a4,docs\thesis\sources\Analyzing_Uncertainty_Quantification_in_Statistica.pdf,1,semantic_embedding,0.8225,0,"https://arxiv.org/abs/2402.19072](https://arxiv.org/abs/2402.19072) 16. <a id=""source-16""></a>Yu et al. Deep Learning for Electricity Price Forecasting: A Review of Day-Ahead, Intraday, and Balancing Electricity Markets. DOI: 10.48550/arXiv.2602.10071. [https://arxiv.org/abs/2602",x chen z y dong k meng y xu k p wong and h w ngan electricity price forecasting with extreme learning machine and boot- strapping ieee transactions on power systems vol 27 no 4 pp 2055 2062 2012 9 a lipiecki b uniejewski and r weron postprocessing of point predictions for probabi
f730ad3d6c2234fa,docs\thesis\chapters\02-literature-review.md,115,85ff04f741d898b0,docs\thesis\sources\literature-review-source-audit-2026-05-20.md,1,tfidf_char,0.6486,0,"documentation. [https://docs.dagster.io/guides/build/assets](https://docs.dagster.io/guides/build/assets) 56. <a id=""source-56""></a>MLflow. Tracking documentation. [https://mlflow.org/docs/latest/ml/tracking/](https://mlflow.org/docs/latest/ml/tracking/) 57. <a id=""source-57""></a",pass added as official documentation support for assets lineage and materialization framing 56 mlflow tracking documentation http status page title pass added as official documentation support for run-level experiment tracking and metrics 57 fastapi documentation http status page
b77660dceba2f2d3,docs\thesis\chapters\02-literature-review.md,115,51571b3c9026b19f,docs\thesis\sources\literature-review-source-audit-2026-05-20.md,1,tfidf_word,0.6234,0,"1. <a id=""source-1""></a>Yi et al. A Decision-Focused Predict-then-Bid Framework for Strategic Energy Storage. DOI: 10.48550/arXiv.2505.01551. [https://arxiv.org/abs/2505.01551](https://arxiv.org/abs/2505.01551) 2. <a id=""source-2""></a>Olivares et al. Neural basis expansion analys",listed only a doi arxiv identifier without a clickable url 60 jin and blanco-encomienda was added with verified doi 10 1002 for 70065' the working note had treated it as a 2025 item but crossref verifies the journal citation as 2026 audit table source target checked method result
b77660dceba2f2d3,docs\thesis\chapters\02-literature-review.md,115,51571b3c9026b19f,docs\thesis\sources\literature-review-source-audit-2026-05-20.md,1,tfidf_char,0.6011,0,"1. <a id=""source-1""></a>Yi et al. A Decision-Focused Predict-then-Bid Framework for Strategic Energy Storage. DOI: 10.48550/arXiv.2505.01551. [https://arxiv.org/abs/2505.01551](https://arxiv.org/abs/2505.01551) 2. <a id=""source-2""></a>Olivares et al. Neural basis expansion analys",listed only a doi arxiv identifier without a clickable url 60 jin and blanco-encomienda was added with verified doi 10 1002 for 70065' the working note had treated it as a 2025 item but crossref verifies the journal citation as 2026 audit table source target checked method result
de07b8c2e417b817,docs\thesis\chapters\02-literature-review.md,115,192da99f956f4d72,docs\thesis\sources\README.md,1,tfidf_char,0.5955,0,"https://ember-energy.org/data/api](https://ember-energy.org/data/api) 28. <a id=""source-28""></a>Mandi et al. Decision-Focused Learning: Foundations, State of the Art, Benchmark and Future Opportunities. DOI: 10.1613/jair.1.15320 / arXiv:2307.13565. [https://arxiv.org/abs/2307.135",lp 10 3390 en10020207 18 2307 13565v4-decision-focused-learning-survey pdf' mandi et al 2024 decision-focused learning survey methodological framing for optimizing downstream decision quality not forecast error alone 10 1613 jair 1 15320 arxiv 2307 13565 19 amos17a-optnet-differe
2135478ab4f10eca,analysis_outputs\thesis_similarity\google_doc_export_2026-05-26-current.txt,284,51571b3c9026b19f,docs\thesis\sources\literature-review-source-audit-2026-05-20.md,1,tfidf_word,0.5705,0,1. Yi et al. A Decision-Focused Predict-then-Bid Framework for Strategic Energy Storage. DOI: 10.48550/arXiv.2505.01551. https://arxiv.org/abs/2505.01551 2. Olivares et al. Neural basis expansion analysis with exogenous variables: Forecasting electricity prices with NBEATSx. DOI:,listed only a doi arxiv identifier without a clickable url 60 jin and blanco-encomienda was added with verified doi 10 1002 for 70065' the working note had treated it as a 2025 item but crossref verifies the journal citation as 2026 audit table source target checked method result
b77660dceba2f2d3,docs\thesis\chapters\02-literature-review.md,115,51571b3c9026b19f,docs\thesis\sources\literature-review-source-audit-2026-05-20.md,1,exact_shingle,0.2353,16,"1. <a id=""source-1""></a>Yi et al. A Decision-Focused Predict-then-Bid Framework for Strategic Energy Storage. DOI: 10.48550/arXiv.2505.01551. [https://arxiv.org/abs/2505.01551](https://arxiv.org/abs/2505.01551) 2. <a id=""source-2""></a>Olivares et al. Neural basis expansion analys",listed only a doi arxiv identifier without a clickable url 60 jin and blanco-encomienda was added with verified doi 10 1002 for 70065' the working note had treated it as a 2025 item but crossref verifies the journal citation as 2026 audit table source target checked method result
4958f46bcc79fca7,docs\thesis\chapters\02-literature-review.md,115,f1185dc8ccc8379b,docs\thesis\sources\1-s2.0-S2352152X24019662-Profitability of energy arbitrage net profit for grid-scale battery energy storage.pdf,1,exact_shingle,0.2329,17,"Predict, then Optimize"". DOI: 10.1287/mnsc.2020.3922. [https://doi.org/10.1287/mnsc.2020.3922](https://doi.org/10.1287/mnsc.2020.3922) 5. <a id=""source-5""></a>Grimaldi et al. Profitability of energy arbitrage net profit for grid-scale battery energy storage considering dynamic ef",journal of energy storage 95 2024 112380 available online 14 june 2024 2352-152x 2024 the authors published by elsevier ltd this is an open access article under the cc by license research papers profitability of energy arbitrage net profit for grid-scale battery energy storage co
bc8c7255b84f56e1,docs\thesis\chapters\02-literature-review.md,115,833d7f01fe20f2e4,docs\thesis\sources\1-s2.0-S2352152X24019662-Profitability of energy arbitrage net profit for grid-scale battery energy storage.pdf,1,exact_shingle,0.1728,14,"al. Ageing and efficiency aware battery dispatch for arbitrage markets using mixed integer linear programming. DOI: 10.3390/en12060999. [https://doi.org/10.3390/en12060999](https://doi.org/10.3390/en12060999) 11. <a id=""source-11""></a>Maheshwari et al. Optimizing the operation of",2022 105508 11 y hu m armada m jes s s anchez potential utilization of battery energy storage systems bess in the major european electricity markets appl energy 322 2022 12 a maheshwari n g paterakis m santarelli m gibescu optimizing the operation of energy storage using a non-li
ae737162b50d5468,docs\thesis\chapters\02-literature-review.md,115,e33f5fb544a9d2cd,docs\thesis\sources\literature-review-source-audit-2026-05-20.md,1,exact_shingle,0.1695,10,"2023.10202771](https://doi.org/10.1109/PowerTech55446.2023.10202771) 49. <a id=""source-49""></a>Mascarenhas et al. Leveraging Asynchronous Cross-border Market Data for Improved Day-Ahead Electricity Price Forecasting in European Markets. arXiv:2507.13250. [https://arxiv.org/abs/25",pass correct electro-thermal degradation arbitrage source 46 cao et al drl storage arbitrage with accurate degradation model doi 10 1109 tsg 2020 2986333' crossref pass correct drl degradation source 47 li and becker market-coupling epf with lstm feature selection arxiv 2101 0524
315aac828154028f,docs\thesis\chapters\02-literature-review.md,115,c7f437530523d71c,docs\thesis\sources\week4-research-ingestion.md,1,exact_shingle,0.169,12,"https://arxiv.org/abs/2402.19072](https://arxiv.org/abs/2402.19072) 16. <a id=""source-16""></a>Yu et al. Deep Learning for Electricity Price Forecasting: A Review of Day-Ahead, Intraday, and Balancing Electricity Markets. DOI: 10.48550/arXiv.2602.10071. [https://arxiv.org/abs/2602",forecasting arxiv 2508 04875' electricity-price-specific foundation model with european cross-region context exogenous variables probabilistic forecasting and graph topology motivation useful for explaining why ukraine dam forecasting may eventually need market-coupling and cross
e23c12d2aea91545,docs\thesis\chapters\02-literature-review.md,115,c7f437530523d71c,docs\thesis\sources\week4-research-ingestion.md,1,exact_shingle,0.1667,12,"id=""source-19""></a>Meyer et al. Rethinking Evaluation in the Era of Time Series Foundation Models: (Un)known Information Leakage Challenges. arXiv:2510.13654. [https://arxiv.org/abs/2510.13654](https://arxiv.org/abs/2510.13654) 20. <a id=""source-20""></a>Dange and Sarawagi. TFMAda",forecasting arxiv 2508 04875' electricity-price-specific foundation model with european cross-region context exogenous variables probabilistic forecasting and graph topology motivation useful for explaining why ukraine dam forecasting may eventually need market-coupling and cross
2135478ab4f10eca,analysis_outputs\thesis_similarity\google_doc_export_2026-05-26-current.txt,284,f1185dc8ccc8379b,docs\thesis\sources\1-s2.0-S2352152X24019662-Profitability of energy arbitrage net profit for grid-scale battery energy storage.pdf,1,exact_shingle,0.1619,17,1. Yi et al. A Decision-Focused Predict-then-Bid Framework for Strategic Energy Storage. DOI: 10.48550/arXiv.2505.01551. https://arxiv.org/abs/2505.01551 2. Olivares et al. Neural basis expansion analysis with exogenous variables: Forecasting electricity prices with NBEATSx. DOI:,journal of energy storage 95 2024 112380 available online 14 june 2024 2352-152x 2024 the authors published by elsevier ltd this is an open access article under the cc by license research papers profitability of energy arbitrage net profit for grid-scale battery energy storage co
fad67bd519dfe8fb,analysis_outputs\thesis_similarity\google_doc_export_2026-05-26-current.txt,284,c7f437530523d71c,docs\thesis\sources\week4-research-ingestion.md,1,exact_shingle,0.1616,16,for Probabilistic Electricity Price Forecasting. arXiv:2508.04875. https://arxiv.org/abs/2508.04875 18. Lipiecki et al. Stealing Accuracy: Predicting Day-ahead Electricity Prices with Temporal Hierarchy Forecasting (THieF). arXiv:2508.11372. https://arxiv.org/abs/2508.11372 19. M,forecasting arxiv 2508 04875' electricity-price-specific foundation model with european cross-region context exogenous variables probabilistic forecasting and graph topology motivation useful for explaining why ukraine dam forecasting may eventually need market-coupling and cross
1333d43b2aea824a,docs\thesis\chapters\02-literature-review.md,115,2295670db7668203,docs\thesis\sources\Deep_Learning_for_Electricity_Price_Forecasting_A_.pdf,1,exact_shingle,0.1605,13,"ACCESS.2020.3035504) 46. <a id=""source-46""></a>Cao et al. Deep Reinforcement Learning-Based Energy Storage Arbitrage With Accurate Lithium-Ion Battery Degradation Model. DOI: 10.1109/TSG.2020.2986333. [https://doi.org/10.1109/TSG.2020.2986333](https://doi.org/10.1109/TSG.2020.298",g marcjasz j lago and r weron neural networks in day-ahead electricity price forecasting single vs multiple outputs arxiv preprint arxiv 2008 08006 2020 13 g marcjasz b uniejewski and r weron proba- bilistic electricity price forecasting with narx networks combine point or probab
2135478ab4f10eca,analysis_outputs\thesis_similarity\google_doc_export_2026-05-26-current.txt,284,51571b3c9026b19f,docs\thesis\sources\literature-review-source-audit-2026-05-20.md,1,exact_shingle,0.1524,16,1. Yi et al. A Decision-Focused Predict-then-Bid Framework for Strategic Energy Storage. DOI: 10.48550/arXiv.2505.01551. https://arxiv.org/abs/2505.01551 2. Olivares et al. Neural basis expansion analysis with exogenous variables: Forecasting electricity prices with NBEATSx. DOI:,listed only a doi arxiv identifier without a clickable url 60 jin and blanco-encomienda was added with verified doi 10 1002 for 70065' the working note had treated it as a 2025 item but crossref verifies the journal citation as 2026 audit table source target checked method result
1333d43b2aea824a,docs\thesis\chapters\02-literature-review.md,115,a02f7246d9716ae1,docs\thesis\sources\1-s2.0-S0169207022000413-Neuralbasisexpansionanalysiswithexogenousvariables.pdf,1,exact_shingle,0.1481,12,"ACCESS.2020.3035504) 46. <a id=""source-46""></a>Cao et al. Deep Reinforcement Learning-Based Energy Storage Arbitrage With Accurate Lithium-Ion Battery Degradation Model. DOI: 10.1109/TSG.2020.2986333. [https://doi.org/10.1109/TSG.2020.2986333](https://doi.org/10.1109/TSG.2020.298",marcjasz g de schutter b weron r 2021a fore- casting day-ahead electricity prices a review of state-of-the-art algorithms best practices and an open-access benchmark applied energy 293 article 116983 2021 116983 url pii s0306261921004529 lago j marcjasz g de schutter b weron r 20
1333d43b2aea824a,docs\thesis\chapters\02-literature-review.md,115,0c3ff1a94245aed7,docs\thesis\sources\1-s2.0-S0169207022000413-Neuralbasisexpansionanalysiswithexogenousvariables.pdf,1,exact_shingle,0.1481,12,"ACCESS.2020.3035504) 46. <a id=""source-46""></a>Cao et al. Deep Reinforcement Learning-Based Energy Storage Arbitrage With Accurate Lithium-Ion Battery Degradation Model. DOI: 10.1109/TSG.2020.2986333. [https://doi.org/10.1109/TSG.2020.2986333](https://doi.org/10.1109/TSG.2020.298",springer berlin heidelberg 8_2 li w becker d 2021 day-ahead electricity price prediction applying hybrid models of lstm-based deep learning methods and feature selection algorithms under consideration of market coupling energy 237 article 121543 livera a m d hyndman r j snyder r 
8420bb22050f1fb7,analysis_outputs\thesis_similarity\google_doc_export_2026-05-26-current.txt,284,833d7f01fe20f2e4,docs\thesis\sources\1-s2.0-S2352152X24019662-Profitability of energy arbitrage net profit for grid-scale battery energy storage.pdf,1,exact_shingle,0.14,14,1016/j.rser.2022.112584. https://doi.org/10.1016/j.rser.2022.112584 10. Hesse et al. Ageing and efficiency aware battery dispatch for arbitrage markets using mixed integer linear programming. DOI: 10.3390/en12060999. https://doi.org/10.3390/en12060999 11. Maheshwari et al. Optimi,2022 105508 11 y hu m armada m jes s s anchez potential utilization of battery energy storage systems bess in the major european electricity markets appl energy 322 2022 12 a maheshwari n g paterakis m santarelli m gibescu optimizing the operation of energy storage using a non-li
1fc7334ff07227a3,analysis_outputs\thesis_similarity\google_doc_export_2026-05-26-current.txt,284,2295670db7668203,docs\thesis\sources\Deep_Learning_for_Electricity_Price_Forecasting_A_.pdf,1,exact_shingle,0.1354,13,With Accurate Lithium-Ion Battery Degradation Model. DOI: 10.1109/TSG.2020.2986333. https://doi.org/10.1109/TSG.2020.2986333 47. Li and Becker. Day-ahead electricity price prediction applying hybrid models of LSTM-based deep learning methods and feature selection algorithms under,g marcjasz j lago and r weron neural networks in day-ahead electricity price forecasting single vs multiple outputs arxiv preprint arxiv 2008 08006 2020 13 g marcjasz b uniejewski and r weron proba- bilistic electricity price forecasting with narx networks combine point or probab
1fc7334ff07227a3,analysis_outputs\thesis_similarity\google_doc_export_2026-05-26-current.txt,284,a02f7246d9716ae1,docs\thesis\sources\1-s2.0-S0169207022000413-Neuralbasisexpansionanalysiswithexogenousvariables.pdf,1,exact_shingle,0.125,12,With Accurate Lithium-Ion Battery Degradation Model. DOI: 10.1109/TSG.2020.2986333. https://doi.org/10.1109/TSG.2020.2986333 47. Li and Becker. Day-ahead electricity price prediction applying hybrid models of LSTM-based deep learning methods and feature selection algorithms under,marcjasz g de schutter b weron r 2021a fore- casting day-ahead electricity prices a review of state-of-the-art algorithms best practices and an open-access benchmark applied energy 293 article 116983 2021 116983 url pii s0306261921004529 lago j marcjasz g de schutter b weron r 20
1fc7334ff07227a3,analysis_outputs\thesis_similarity\google_doc_export_2026-05-26-current.txt,284,0c3ff1a94245aed7,docs\thesis\sources\1-s2.0-S0169207022000413-Neuralbasisexpansionanalysiswithexogenousvariables.pdf,1,exact_shingle,0.125,12,With Accurate Lithium-Ion Battery Degradation Model. DOI: 10.1109/TSG.2020.2986333. https://doi.org/10.1109/TSG.2020.2986333 47. Li and Becker. Day-ahead electricity price prediction applying hybrid models of LSTM-based deep learning methods and feature selection algorithms under,springer berlin heidelberg 8_2 li w becker d 2021 day-ahead electricity price prediction applying hybrid models of lstm-based deep learning methods and feature selection algorithms under consideration of market coupling energy 237 article 121543 livera a m d hyndman r j snyder r 
e23c12d2aea91545,docs\thesis\chapters\02-literature-review.md,115,08315a8f51c61370,docs\thesis\sources\week4-research-ingestion.md,1,exact_shingle,0.125,9,"id=""source-19""></a>Meyer et al. Rethinking Evaluation in the Era of Time Series Foundation Models: (Un)known Information Leakage Challenges. arXiv:2510.13654. [https://arxiv.org/abs/2510.13654](https://arxiv.org/abs/2510.13654) 20. <a id=""source-20""></a>Dange and Sarawagi. TFMAda",week 4 rolling-origin design time-series foundation-model benchmarks can overstate performance when train test overlap or temporally correlated leakage is not controlled cite as a methodological guardrail for no-leakage rolling-origin evaluation watch tfmadapter lightweight insta
ccb641e2bbf06036,docs\thesis\chapters\02-literature-review.md,115,96f4d963ae05a3d7,docs\thesis\sources\literature-review-source-audit-2026-05-20.md,1,exact_shingle,0.125,6,"doi.org/10.3390/en10020207](https://doi.org/10.3390/en10020207) 52. <a id=""source-52""></a>Augustine and Blair. Storage Futures Study: Storage Technology Modeling Input Data Report. NREL/TP-5700-78694. [https://www.nrel.gov/docs/fy21osti/78694.pdf](https://www.nrel.gov/docs/fy21os",systems in power grids' doi 10 3390 en10020207' crossref pass added as explicit support for lp ess scheduling soc efficiency power-limit and energy-limit constraints 52 augustine and blair storage futures study storage technology modeling input data report' nrel tp-5700-78694 htt
34f6919e5ccab512,analysis_outputs\thesis_similarity\google_doc_export_2026-05-26-current.txt,284,e33f5fb544a9d2cd,docs\thesis\sources\literature-review-source-audit-2026-05-20.md,1,exact_shingle,0.1235,10,nixtla.io/neuralforecast/docs/capabilities/exogenous_variables.html and https://nixtlaverse.nixtla.io/neuralforecast/models.nbeatsx.html 51. Park et al. Linear Formulation for Short-Term Operational Scheduling of Energy Storage Systems in Power Grids. DOI: 10.3390/en10020207. htt,pass correct electro-thermal degradation arbitrage source 46 cao et al drl storage arbitrage with accurate degradation model doi 10 1109 tsg 2020 2986333' crossref pass correct drl degradation source 47 li and becker market-coupling epf with lstm feature selection arxiv 2101 0524
7e929d20e92ccc6f,docs\thesis\chapters\02-literature-review.md,115,be0a2a05564102e5,docs\thesis\sources\1-s2.0-S2352152X24019662-Profitability of energy arbitrage net profit for grid-scale battery energy storage.pdf,1,exact_shingle,0.12,9,"a id=""source-7""></a>Chen et al. Decision Transformer: Reinforcement Learning via Sequence Modeling. DOI: 10.48550/arXiv.2106.01345. [https://arxiv.org/abs/2106.01345](https://arxiv.org/abs/2106.01345) 8. <a id=""source-8""></a>Agrawal et al. Differentiable Convex Optimization Layer",innovazione 2014 2020 italy this manuscript re flects only the authors views and opinions neither the european union nor the european commission can be considered responsible for them appendix a supplementary data supplementary data to this article can be found online at org 10 1
