target_id,target_path,target_line,source_id,source_path,source_line,method,score,exact_shared_shingles,target_preview,source_preview
b77660dceba2f2d3,docs\thesis\chapters\02-literature-review.md,115,c1a11cf7c6d052a4,docs\thesis\weekly-reports\week1\report-week1.md,1,exact_shingle,0.4412,30,"1. <a id=""source-1""></a>Yi et al. A Decision-Focused Predict-then-Bid Framework for Strategic Energy Storage. DOI: 10.48550/arXiv.2505.01551. [https://arxiv.org/abs/2505.01551](https://arxiv.org/abs/2505.01551) 2. <a id=""source-2""></a>Olivares et al. Neural basis expansion analys",j ijforecast 2022 03 001 3 jiang et al probabilistic electricity price forecasting based on penalized temporal fusion transformer doi 10 1002 for 3084 4 elmachtoub and grigas smart predict then optimize doi 10 1287 mnsc 2020 3922 5 grimaldi et al profitability of energy arbitrage
2135478ab4f10eca,analysis_outputs\thesis_similarity\google_doc_export_2026-05-26-current.txt,284,a1a743b3149bf797,docs\thesis\weekly-reports\week1\report.md,1,exact_shingle,0.419,44,1. Yi et al. A Decision-Focused Predict-then-Bid Framework for Strategic Energy Storage. DOI: 10.48550/arXiv.2505.01551. https://arxiv.org/abs/2505.01551 2. Olivares et al. Neural basis expansion analysis with exogenous variables: Forecasting electricity prices with NBEATSx. DOI:,md report md docs thesis weekly-reports week1 supervisor-summary md supervisor-summary md docs thesis weekly-reports week1 presentation-script md presentation-script md docs thesis weekly-reports week1 supervisor-message md supervisor-message md docs thesis weekly-reports week1 i
4958f46bcc79fca7,docs\thesis\chapters\02-literature-review.md,115,e9a145c2b2a0e7c9,docs\thesis\weekly-reports\week1\report-week1.md,1,exact_shingle,0.3014,22,"Predict, then Optimize"". DOI: 10.1287/mnsc.2020.3922. [https://doi.org/10.1287/mnsc.2020.3922](https://doi.org/10.1287/mnsc.2020.3922) 5. <a id=""source-5""></a>Grimaldi et al. Profitability of energy arbitrage net profit for grid-scale battery energy storage considering dynamic ef",readme md interactive_report1 readme md docs thesis weekly-reports week1 interactive_report1 slides marp md interactive_report1 slides marp md перший пакет розділів пояснювальної записки docs thesis chapters 01-project-overview md chapters 01-project-overview md docs thesis chapt
bc8c7255b84f56e1,docs\thesis\chapters\02-literature-review.md,115,df8bde0b36efe60b,docs\technical\papers\README.md,1,exact_shingle,0.2222,18,"al. Ageing and efficiency aware battery dispatch for arbitrage markets using mixed integer linear programming. DOI: 10.3390/en12060999. [https://doi.org/10.3390/en12060999](https://doi.org/10.3390/en12060999) 11. <a id=""source-11""></a>Maheshwari et al. Optimizing the operation of",entries to keep in the thesis source map sioshansi et al 2009 estimating the value of electricity storage in pjm arbitrage and some welfare effects doi 10 1016 j eneco 2008 10 005' hesse et al 2019 ageing and efficiency aware battery dispatch for arbitrage markets using mixed int
4958f46bcc79fca7,docs\thesis\chapters\02-literature-review.md,115,dc86e51dc58393e9,docs\technical\deep-research-reports\deep-research-report.md,1,exact_shingle,0.2192,16,"Predict, then Optimize"". DOI: 10.1287/mnsc.2020.3922. [https://doi.org/10.1287/mnsc.2020.3922](https://doi.org/10.1287/mnsc.2020.3922) 5. <a id=""source-5""></a>Grimaldi et al. Profitability of energy arbitrage net profit for grid-scale battery energy storage considering dynamic ef",transformer_ journal of forecasting 43 5 1465 1491 doi 10 1002 for 3084 highly relevant if the thesis moves from point forecasts to uncertainty-aware bidding or robust optimization it gives a natural bridge from pure forecasting to scenario quantile-aware decision layers cite tur
b77660dceba2f2d3,docs\thesis\chapters\02-literature-review.md,115,219974d88eea3f98,docs\technical\papers\README.md,1,exact_shingle,0.2059,14,"1. <a id=""source-1""></a>Yi et al. A Decision-Focused Predict-then-Bid Framework for Strategic Energy Storage. DOI: 10.48550/arXiv.2505.01551. [https://arxiv.org/abs/2505.01551](https://arxiv.org/abs/2505.01551) 2. <a id=""source-2""></a>Olivares et al. Neural basis expansion analys",optimisation architecture arxiv 2405 14719' yi alghumayjan and xu 2024 perturbed decision-focused learning for modeling strategic energy storage arxiv 2406 17085' olivares et al 2023 neural basis expansion analysis with exogenous variables forecasting electricity prices with nbea
8420bb22050f1fb7,analysis_outputs\thesis_similarity\google_doc_export_2026-05-26-current.txt,284,df8bde0b36efe60b,docs\technical\papers\README.md,1,exact_shingle,0.18,18,1016/j.rser.2022.112584. https://doi.org/10.1016/j.rser.2022.112584 10. Hesse et al. Ageing and efficiency aware battery dispatch for arbitrage markets using mixed integer linear programming. DOI: 10.3390/en12060999. https://doi.org/10.3390/en12060999 11. Maheshwari et al. Optimi,entries to keep in the thesis source map sioshansi et al 2009 estimating the value of electricity storage in pjm arbitrage and some welfare effects doi 10 1016 j eneco 2008 10 005' hesse et al 2019 ageing and efficiency aware battery dispatch for arbitrage markets using mixed int
2135478ab4f10eca,analysis_outputs\thesis_similarity\google_doc_export_2026-05-26-current.txt,284,dc86e51dc58393e9,docs\technical\deep-research-reports\deep-research-report.md,1,exact_shingle,0.1524,16,1. Yi et al. A Decision-Focused Predict-then-Bid Framework for Strategic Energy Storage. DOI: 10.48550/arXiv.2505.01551. https://arxiv.org/abs/2505.01551 2. Olivares et al. Neural basis expansion analysis with exogenous variables: Forecasting electricity prices with NBEATSx. DOI:,transformer_ journal of forecasting 43 5 1465 1491 doi 10 1002 for 3084 highly relevant if the thesis moves from point forecasts to uncertainty-aware bidding or robust optimization it gives a natural bridge from pure forecasting to scenario quantile-aware decision layers cite tur
b77660dceba2f2d3,docs\thesis\chapters\02-literature-review.md,115,df8bde0b36efe60b,docs\technical\papers\README.md,1,exact_shingle,0.1471,10,"1. <a id=""source-1""></a>Yi et al. A Decision-Focused Predict-then-Bid Framework for Strategic Energy Storage. DOI: 10.48550/arXiv.2505.01551. [https://arxiv.org/abs/2505.01551](https://arxiv.org/abs/2505.01551) 2. <a id=""source-2""></a>Olivares et al. Neural basis expansion analys",entries to keep in the thesis source map sioshansi et al 2009 estimating the value of electricity storage in pjm arbitrage and some welfare effects doi 10 1016 j eneco 2008 10 005' hesse et al 2019 ageing and efficiency aware battery dispatch for arbitrage markets using mixed int
2135478ab4f10eca,analysis_outputs\thesis_similarity\google_doc_export_2026-05-26-current.txt,284,219974d88eea3f98,docs\technical\papers\README.md,1,exact_shingle,0.1333,14,1. Yi et al. A Decision-Focused Predict-then-Bid Framework for Strategic Energy Storage. DOI: 10.48550/arXiv.2505.01551. https://arxiv.org/abs/2505.01551 2. Olivares et al. Neural basis expansion analysis with exogenous variables: Forecasting electricity prices with NBEATSx. DOI:,optimisation architecture arxiv 2405 14719' yi alghumayjan and xu 2024 perturbed decision-focused learning for modeling strategic energy storage arxiv 2406 17085' olivares et al 2023 neural basis expansion analysis with exogenous variables forecasting electricity prices with nbea
